id,name,desc,reviews
1475246,"Arran 12 Year Old ""Master of Distilling II"" Palo Cortado Finished Cask Strength Isle of Arran Single Malt Scotch  Whisky (750)","This incredible 12 year old Arran comes in a delightfully cheesy James Bond ""The Man With The Golden Glass"" themed box to celebrate Master Distiller James MacTaggerts' 'License to Distill' and his 12 years at Arran. But so much more importantly - the whisky inside the bottle is extraordinary. Bottled at cask strength and uniquely finished in 100% Palo Cortado sherry casks from Jerez it highlights the deep citrus and malt flavors of Arran's spirit and its seamless integration with one of the finest, most complex, and rarest styles of sherry Jerez has to offer. The finishing provides the sensational nuttiness and body of an Oloroso combined with the lively zippy saline and varnish characteristics of Amontillado.
                        |The item you have chosen is in stock, and has inventory in our warehouse and one or more stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.","While I drink nearly all types of sherry gladly and often, if I had to choose, Palo Cortado, in its extraordinary complexity, is my favorite style of sherry to sip and savor. Ill-defined and hard to pinpoint exactly what makes a P.C. sherry, it offers the best of what  Fino, Amontillado, and Oloroso have to offer in a unique and ethereal wine. It's hard enough to find a decent selection of more common sherry styles in this world, but Palo Cortado can be especially difficult to hunt down on the shelf. The rarity of it means there are precious few casks that make their way to Scotland for whisky maturation. Fortunately for us, when they do, the results can be spectacular. Under the watchful eye of MacTaggart...James MacTaggart...this whisky expresses everything you could hope for in the combination of Arran's fruit and malt forward spirit and the world's most underappreciated wine. It's impossible to dissect whether the robust citrus notes on the nose come from the malt or the finishing. It's a breathtaking combination of candied satsuma, burnt orange peel, grapefruit freshness, and lemon zip. Mix that with a sultry nuttiness clearly provided by the cask and you've got a nose you can sniff for hours. The palate is mouth coating, but not thick. It highlights the oxidative side of the P.C. without losing the freshness of its time under flor. A very different experience compared to Oloroso aged or finished whiskies. Like many of Arran's cask strength whiskies, a little bit of water brings out a sweeter profile. It shows a wide array of candied and dried stone fruits and a toasted sweet spice. The finish goes on and on. If oxidation had a taste separate from the thing that had oxidized, I think this would be it. It's very pleasant, but also a bit unusual. Overall, this is a striking whisky with massive complexity and highly enjoyable for those looking to branch out from the usual set of sherry flavors found in Scotland."
1491937,"Milk & Honey ""Elements Sherry Cask"" Israeli Single Malt Whisky (750ml)","Distiller's notes: ""To create this whisky, we travelled  all the way to Jerez, Spain, and had Oloroso and Pedro Ximenez sherry made especially for us. The casks, once filled with quality sherry and seasoned for one year in Jerez, were brought to the distillery to mature our New-Make spirit for a wonderful complex whisky. The M&H Elements Sherry is the first and only kosher single malt whisky in the world, aged in Sherry casks. This single malt reveals robust flavors of red fruit, dark chocolate, and oaky notes. 

AROMA
Dominant rich red fruit notes, covered by gentle oak, caramel scent and lemon freshness.

PALATE
Medium bodied. Light fruity sherry sweetness, rich fruits and dark chocolate, followed by gentle oaky notes.

FINISH
Long. The dark chocolate notes linger in the palate for a while, followed by tobacco and oak notes.""

                        |The item you have chosen is in stock, and has inventory in at least one of our retail stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
1307825,"Highland Park ""Valkyrie"" Isle of Orkney Single Malt Scotch Whisky (750ml)","The Highland Park Valkyrie is the first in a three-part limited edition ""Viking Legend"" series. This time they're going back to their roots and including a significantly higher portion of their exquisite floor-malted barley. That means you get the unique Orkney peat character that is so rare today. The typical Highland Park has less than 25% of the heavily peated malt, but this new expression boasts at least 50% of the Orkney peated stocks in the blend. In collaboration with Danish designer Jim Lyngvild, whose ancestor was the Earl of Orkney, the packaging is a nod to the history of the Viking soul of the island, which had been in Viking hands for nearly six hundred years before the Scottish annexed it in 1468. And before the influx of Norse settlers, Orkney had been part of the Pictish kingdom. This nod to the history of the island on the outside of the bottle hints at the historical distillate inside. Very well received by critics, this is easily one of the best new releases from HP in a long time. The review from the Ultimate Spirits Challenge: ""Elegant and intriguing aromas of freshly baked multigrain bread, smoked salt and tart dried peaches abound on the nose. Powerful in the mouth, the sweet and soft flavors of stone fruit give way to baking spices, vanilla, and smoked bulgur wheat. The finish is lengthy and complex."" (99 points EXTRAORDINARY, Ultimate Recommendation.)
                        |The item you have chosen is in stock, and has inventory in at least one of our retail stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.","Having recently tasted through the lineup of Highland Park I was pleased by how consistently good they remained, having not tasted them in years. Then a week later we received in the new Valkyrie and I was excited to try a brand new expression from them after having so much fun revisiting the others in their line-up. The new Valkyrie in no way disappoints. A rich creamy nose resplendent with almond, vanilla and the smoke of a just started campfire that is just beginning to waft into the air mingle together. A lovely rich and creamy palate has a cooler smoke element with ripe fruits and soft creamy caramels and a dash of baking spice. The heat builds but does not overwhelm as the spice leads the way on the finish. 
            |
                I'm predisposed to dislike releases like this one. Fancy new bottle, danish design partnership, etc. But, as it turns out this is really well put together new product. An absolutely delicious example of why own floor maltings make better whisky and a reminder of why Highland Park remains one of the highest quality distilleries on the market. Today a tiny percentage of the whisky we drink is produced using barley that is malted at the same distillery. This age old practice of drying barley is extremely expensive and time consuming. Since 95% of all malt is used in blended whisky the cost and consistence advantages of using industrially malted barley are crucial to the success of that industry. But, what you gain in efficiency and consistency you may forfeit in complexity. With the new Valkyrie, they've taken the venerated malt dried with special Orkney peat and unleashed it's potential in a way unseen in modern bottlings of HP. The result is something extremely pleasurable.  Matured in a combination of first-fill American oak sherry, bourbon, and Spanish oak sherry butts as well as a selection of refill casks, which regardless of the lack of age statement have been married to create one of the best malts for your dollar available in the store right now. That Orkney peat is so unique, much more underbrush and earthy campfire than the Islay salty brine and the cask selection for this one was clearly excellent. Big nose of sweet fruit, candied citrus, and smoldering chaparral. Creamy rich textured and balanced with the sweet American oak playing perfectly with the smooth smokiness of the Orkney peat. The finish is long and soft and satisfying. A truly fun and somewhat didactic offering that nearly any scotch lover will appreciate. 
            |
                The nose is reminiscent of the sea breeze blowing hard across the deck of a ship. A raging fire has burnt out on the distant shore. Tart, like the bite of a crisp apple; fresh, and yet sweetly rounded. Stone fruits and pears also blossom on the palate. It’s beautifully golden in color, mellow, and ever so easy to drink. Vanilla and spice abound and lingers for days stitched together seamlessly with a gentle peat. A remarkable feat in the NAS sub-$100 category. Top marks.
            |
                Highland Park's new Valkyrie edition, much like its previous releases, is long on viking mythology and short on specifics, but that doesn't mean it doesn't taste good. I did a side by side comparison with the 12 and 18 year this week and felt that—as a middle ground between the two—the whisky holds up quite well for the $70 price. More importantly, it tastes like the best parts of both. While the 12 year is light and fruity, the classic 18 year is remarkedly more sherried. With the Valkyrie, you get the malty, lightly-peated texture of the 12 with some of the rancio, cakebread, and richness of the 18. From what I understand, about half of the barley used in the Valkyrie was peated, which is higher than what's used in the 12 and 18. That extra kick helps to mask any rawness from the whisky's younger components and was clearly a good move. What I appreciate most here is that the Valkyrie delivers its finest work on the nose and the finish, rather than on the mid-palate. These are two elements of whisky appreciation I appreciate more as I get older: how it teases my nostrils and how it comes together as a unit on the back end. There's a robust sherry aroma right out of the bottle, and sweet, concentrated hit of Oloroso richness on the finish that dries out a bit with the smoke, but clearly makes itself known. While Highland Park went heavier on Orkney's viking heritage this time around, they didn't do so at the expense of the whisky."
1388849,"The Singleton of Glendullan ""Game of Thrones House Tully"" Highland Single Malt Scotch Whisky (750ml)","Part of Diageo's line of eight single malt whiskies to commemorate the eighth and final season of HBO's hit television series Game of Thrones that is based on the novel series, A Song of Ice and Fire, by George R.R. Martin. Lords of the Riverlands, House Tully is tied to the power of water. And to The Singleton of Glendullan water is just as important. It's located on the banks of the River Fiddich and use a water wheel to power their distillery.
                        |The item you have chosen is in stock, and has inventory in our warehouse and one or more stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
1503081,Deanston Dragon's Milk Stout Finished Highland Single Malt Scotch Whisky (750ml),"Every year Deanston releases some spectacular whisky with unusual finishes. The Dragon's Milk Stout is sure to continue this trend.
                        |The item you have chosen is in stock, and has inventory in at least one of our retail stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
1261931,Suntory Toki Japanese Whisky (750ml),"While it may seem that our world is suddenly awash in Japanese single malts, the fact is that we’re already in a shortage. Last year, as demand continued to build for its limited stocks, Suntory took the age statement off its Hibiki, suggesting less of the precious older stocks were being used. This year, they’ve introduced Toki, a welcome addition to the portfolio. Whereas Hibiki is a burnished, complex sipper, Suntory’s latest release, Toki, is a light, bright, perky spirit with a surprising punch of flavor—apple, citrus and honey notes backed by a lingering smokiness. It makes an elegant summer whisky served on the rocks, but it also seems destined to usher the return of the whisky highball, which has become the drink of choice in Tokyo these days. It’s very refreshing when made as they do, stirred over rocks in a tall glass, then joined with super-bubbly soda water and a lemon twist. *Year's Best Spirits 2016* (JM)
        
(11/2016)    |
        
        This is a handy core ingredient for many cocktails, combining single malts from Yamazaki and Hakushu with grain from Chita. Dying embers of burnt heather and aromas of sliced apples browning through careless neglect. A complex interplay between the smoky embers, roasted spices, tiger fruit, coriander, and whole peppercorn precedes a sweet taste of buttered popcorn, orchard fruit, and burnished orange, supported by increasingly provocative pepperiness. Quaffable and versatile. (JM, Fall 2017)
        |
                            This blended whisky from Japanese powerhouse distiller Suntory is specifically formulated for a classic highball, made by mixing one part Toki with three parts sparkling water and serving over ice. From the distillery: ""A vivid blend of whiskies from Suntory’s Hakushu, Yamazaki, and Chita distilleries, Suntory Whisky Toki features the quintessential characteristics of a Suntory Whisky blend: exquisite balance, harmony, and oneness. At the same time, its unique pairing of Hakushu American white oak cask malt whisky with Chita heavy-type grain whisky overturns the traditional hierarchy between malt and grain. These seemingly dissimilar but deeply accordant whiskies, together with select Yamazaki malts for additional depth and complexity, gives Suntory Whisky Toki its silky taste, vivid character, and bold inventiveness.""
                        |The item you have chosen is in stock, and has inventory in our warehouse and one or more stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.","When the Suntory Toki first launched at $45, it was a bit of a stretch because of how hot the market was for Japanese whisky. I'm much more comfortable selling this in the mid-thirties, however, and with our new pricing we can do that. While you sip on your bottle of Yamazaki or Hakushu, you pour this one on the rocks, add some soda water, and make yourself a real mizuwari--the great whisky soda that dominates Japan's drinking culture. The fruitiness on the nose really blossoms with the addition of bubbles, so don't be shy here. Do Japanese whisky right and drink it how it's intended!
            |
                I, like so many others, really like a lot of what Suntory has to offer. There are so many wonderful whiskeys they put out, unfortunately many of these have gotten super expensive and rare. Fortunately, they are trying to fill in the gap with a more everyday whiskey, and the Toki is just the product to do that. A lightly fruited nose reminiscent of caramel apple and vanilla leads to a smooth and somewhat fruity whiskey. Baked apple and stone fruit notes are rounded with touches of vanilla and a somewhat creamy mouthfeel. Low heat finish rounds out the delightful little whiskey."
620056,Glenfarclas 12 Year Old Distillery Bottling Highland Single Malt Scotch Whisky (750ml),"This Speyside Scotch is rich with vanilla notes, along with bright tropical fruit and a touch of smoke on the finish. *Best Buy* (KN)
        
(12/2013)    |
                            This is a great introduction to the Glenfarclas style. This Highland distillery's 12 year is aged in sherry casks and has a nose and palate with spice and sherried fruit, with hints of peat and a lingering spiciness.
                        |The item you have chosen is in stock, and has inventory in at least one of our retail stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
620057,Glenfarclas 17 Year Old Highland Single Malt Scotch Whisky (750ml),"This is a perfect match for the season’s gingerbreads and spice cakes. Look for a warm, toasted-brioche aroma and pronounced flavors of vanilla, oak, dried figs, clove and allspice. (KN)
        
(12/2013)    |
        
        Weighty and deep. Instantly seductive: vanilla pod, rich fruits, the smell of fur coats. A femme fatale of a malt. A base of crisp malt mixes with oak to give balance and structure. Water brings out apple leaf, even a little grassiness. The palate is broad and balanced, with real sweetness and a tongue-coating quality which softens to dried fruit, earthy density, with a whiff of smoke. Redolent with the aroma of a dunnage warehouse. A class act. (DB, Fall 2015)
        |
                            
                        |The item you have chosen is in stock, and has inventory in at least one of our retail stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
1495383,"1988 Bruichladdich 30 Year Old Rare Cask Series ""Bourbon Cask - The Untouchable"" Unpeated Islay Single Malt Scotch Whisky (black tin)  (750ml)","This landmark 1988 vintage has never been re-casked. It has matured over 30 years in our warehouses in the same wood it was originally filled into – refill bourbon and, unusually, rare refill squat hogsheads. The subtle influence of these refill oak casks has resulted in a delicate and measured relationship between spirit and wood, quietly cultivated over time. It was always understood that this small parcel of casks required no interference, no guiding hand; just a watchful eye and palate to see it through. It is definitive, old, Bourbon-aged Bruichladdich – some of the last of its kind.
                        |The item you have chosen is in stock, and there is inventory in our main warehouse. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
1461099,"Old Pulteney ""Huddart"" anCnoc Cask Finished Single Malt Whisky (750ml)","Old Pulteney, the brilliant distillery situated on Scotland's Northern coast, only makes unpeated malt. For this unusual bottling, they've finished their malt in casks that previously held heavily peated anCnoc single malt from their sister distillery Knockdhu. You get all the salty brine of Pulteney combined with the intense peat of anCnoc for a special take on the peaty, salty style of whisky more familiar to fans of Islay.
                        |The item you have chosen is in stock, and has inventory in our warehouse and one or more stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
1492111,"Laphroaig 10 Year Old ""Batch 012"" Original Cask Strength Islay Single Malt Scotch Whisky (750ml)","Laphroaig's Original Cask Strength 10 Year Old Single Malt has been a runaway success story for nearly 15 years. With each successive release, this gorgeous malt has seemed to outdo its previous iteration. While this most recent release (Batch 012) has yet to be professionally reviewed, the previous two batches received scores of 94 and 93 points respectively from the Whisky Advocate, putting them in the company of many of the top marquee 25 Year Old bottlings. This is truly one of the best 10 Year Olds on the market today.
                        |The item you have chosen is in stock, and has inventory in our warehouse and one or more stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
1499772,Puni Gold Italian Single Malt Whisky,"Taking its name from the nearby Puni river that flows through the Venosta valley the Puni Distillery in ""The Italian Highlands"" town of Glorenza is Italy's first malt whisky producer. The stunning distillery combines Scottish tradition with state of the art technology to exercise the utmost control and consistency over the distillation process. The pure Apline waters and wide temperature swings make this an ideal place for whisky production. The end result is a range of whiskies that have racked up many gold medals and high scores from numerous publications and competitions. The Gold bottling sees a classic ex-Bourbon maturation for 5 years. Distillery notes: ""Our signature flavour profile of fresh apples and pears paired with a spicy maltiness is always present. The nose is delicately sweet and reminiscent of candyfloss. Generous vanilla and ripening peaches emerge. Flowery aromas are intertwined with fresh and fruity notes of citrus fruits and malt. Scents of white roses, spicy oak wood a hint of pepper counterpoint the sweetness of banana, ripe mango and caramel.""
                        |The item you have chosen is in stock, and there is inventory in our main warehouse. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
1489122,"Mars Shinshu ""Iwai 45"" Japanese Whisky (750ml)","Boosting the ABV gives this more versatility for whisky-based cocktails, but neat, there are aromas of honey, barley, exotic woods, ripening pear, box-fresh sneakers, citrus, and fruity acids, with the spices turned down low. A convoluted profile winds through vanilla, sugar cubes, and honey fudge, followed by pear, apricot, and a gentle crescendo of spice, before hitting a plateau of honey, breakfast cereal, nougat, and white chocolate to finish. *Best Value* (JM, Fall 2020)
        |
                            The history of the excellent Mars Distillery is long and complicated. The special stills that now sit at the high altitude distillery near Nagano were hand-built to the specifications of the preeminent grandfather of Japanese whisky, Masataka Taketsuru. In the 1950s, Taketsuru-san's mentor Iwai Kiichiro, who had commissioned his famed voyage to Scotland, designed and built two pot stills for Hombo Shuzo in Yamanashi using Takesturu's original specifications. The stills were moved to Kagoshima not long after production started and eventually moved again to Nagano in the early '80s. For another decade, Mars Whisky operated their old pot stills from their mountain home, but lackluster demand for whisky caused Hombo to cease operations completely at the plant in 1992. But renewed interest in the late '00s for Japanese whisky compelled the owners to relaunch the brand and recommission the old pots at Mars Shinshi in Nagano. Now Mars Whisky consists of two distilleries, this one and another at the Mars headquarters on Kumamoto called Tsunuki. Production is tiny compared to their next largest competitors, Suntory, and Nikka, but Mars' single malts have become renowned for their extremely high quality.
                        |The item you have chosen is in stock, and has inventory in our warehouse and one or more stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
1124449,Balcones Single Malt Whisky (750ml),"Finished in ex-Bourbon casks, this dark amber Texas single malt has a thick, syrupy scent, evoking caramel and root beer. Although the alcohol level is palate-numbingly boozy, the flavors are interestingly complex and dry, showing cocoa, leather and espresso. (KN)
        
(7/2012)    |
                            Balcones's award-winning Texas whiskies are suddenly heavily sought-after, perhaps none more so than their single malt whisky. With a deluge of flavor, this dram shows rich malty notes with heavily toasted char and even a bit of Burgundian red fruit on the finish. It has a basic character of traditional Scotch whisky, but then meanders into a completely unexplored realm. At 53%, the flavors are bold and brash — not unlike Texas itself!
                        |The item you have chosen is in stock, and has inventory in at least one of our retail stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.","I would seriously never have considered a Texas single malt whisky unless it was sitting in front of me, nearly daring me, saying, hey, I dare ya. What a surprise. A surprisingly developed aroma of roasted walnut, with a deep, darkly sherried palate that reminds me a little of, say, the Cragganmore 23, but with cinnamon spice, too--not in a bourbony way. This rich, dark single malt may be not quite as complex of some of our older, nutty Scotch single malts, but it is a really great effort from the single star, I mean the Lone Star state."
1419537,Loch Lomond 18 Year Old Single Malt Whisky 750ml,"The earthy scent of this whisky suggests oak and hints of vanilla and caramel. On the palate, look for drying, oaky flavors: Tea, cigar wrapper, espresso, plus clove and black pepper on the biting finish. Dilution coaxes out a mellow honeyed note and faint puff of smoke, but overall it's dry as a bone.
        
(12/2017)    |
                            
                        |The item you have chosen is in stock, and has inventory in at least one of our retail stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
1020762,Auchentoshan 18 Year Old Lowland Single Malt Whisky (750ml) (Previously $150),"The dense aroma, profound with honey and wafting with smoke, hints at what's to come. On the palate, sweet vanilla and baked apple give way to lots of mouthwatering spice on the finish—clove, cinnamon and nutmeg. (KN)
        
(12/2013)    |
                            This whisky just shocked the hell out of us when we retasted it recently. It's supple, textural, chewy, and full of sweet barley and pure Scotch whisky flavor. Imagine a combination of the Glenmorangie 18 and Oban 18, a whisky that is the perfect balance point between these two classic malts. The viscosity of the GlenMo meets the light, delicacy of the Oban, all coming together to showcase the amazing quality from one of Scotland's most overlooked distilleries. You've got our attention again Auchentoshan! This is a stunning whisky for a great price.
                        |The item you have chosen is in stock, and has inventory in our warehouse and one or more stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.","I LOVE this whisky. This is my new Glenmorangie 18. A classic sweet barley and vanilla flavor, but with extra viscosity and more weight on the palate. It's thick and chewy. You can almost bite into it. The Glasgow distillery is becoming relevant once again. Watch out other distilleries!"
1502896,"1987 Highland Park 31 Year Old ""The Perfect Fifth"" First Fill Sherry Butt No. 1531 Cask Strength Single Malt Island Scotch Whisky (750ml)","A rare single cask of Highland Park over 30 years of age. Mr. Murray rates this at the top of the pile at 96.5 points. He says, ""Nose: Pretty near perfect HP for its age, and one of the best examples of the distillery of that era I have nosed for a very long time. Slightly above average peat for a HP, which works perfectly in its favour. The usual heather honey has been skewed slightly by the heady mix of tannins and peat. The saltiness is profound, the oak a rich, spicy backbone. The sweetness is subtle and still honeyed, but more now a blend of Manuka and orange blossom. Truly magnificent! Taste: Scotland's silkiest malt at its most silky. The bold smoke on arrival is caught in the velvet gloves of the lightly oiled barley sugar, a dark liquorice sweetness spreading as the oak makes its mark. The spices are prim, proper and just so, never moving out of their set orbit while the honey starts to make its long-awaited mark, bringing with it the light smoke; a quick surge of exotic fruit underlines the antiquity with aplomb. Finish: Long, increasingly smoky with the spices still teasing and forging a beautiful duet with the molassed sugars... Balance: This is a malt whisky coming to the end of its life, like a star becomes a white dwarf In density is huge and I mean gigantic. The oaks are about to explode, but the cask has been bottled in the nick of time where the balance is still near perfect. Fine margins…for a very fine whisky."" * Liquid Gold Award Winner *
                        |The item you have chosen is in stock, and there is inventory in our main warehouse. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
1025598,"Classic Malts ""Coastal Collection"" (Caol Ila 12, Clynelish 14, Talisker 10) Single Malt 3-Pack x 200ml (Previously $80)","This gift pack contains 1 x 200ml each of Caol Ila 12, Clynelish 14, and Talisker 10.  Classic malts gift packs are always such a fun way to try some of Scotland's most renowned distilleries, but we usually don't stock them due to the premium the small sizes usually command on price terms. But we've been lucky enough to secure a huge quantity of these packs at 50% off their standard retail price, which coupled with the massive price increases on these same malts in the standard size, has made these gift packs one of the absolute best deals we've seen out of Scotland in years. Here you get 3 of Diageo's famous ""coastal"" malts on offer. The pointed peatiness of Caol Ila, the briny smoke of Talisker and the waxy fruitiness of Clynelish, available for a limited time at significantly lower cost by volume than the standard size bottles. There is absolutely no better way to buy any of the Classic Malts than in this excellent gift pack. By volume this is equivalent price price to buying either bottle for $50. A quick search of our inventory will show you that a full size bottle of each the Clynelish and Caol Ila go for significantly more. This is absolutely the best way to buy the Classic Malt collection right now, and the cute little box is perfect for easy storage and gifting alike. Time to load up.
                        |The item you have chosen is in stock, and has inventory in our warehouse and one or more stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
1424280,"Bunnahabhain ""Stiuireadair"" Islay Single Malt Scotch Whisky (750ml)","A no age statement Bunnahabhain destined to replace the existing 12 year old, matured in first and second-fill sherry casks. Raisins, fruit spice, furniture polish, and roasted nuts on the nose, along with an edge of brine. Rich and full-bodied in the mouth, with malt, sweet sherry, and cotton candy, plus cloves and a sprinkling of sea salt. The finish offers red berries, lively spice, and dark chocolate. (GS, Spring 2019)
        |
                            The new entry level offering from Bunnahabhain is pronounced ""stew-rahdur."" The company has decided to single-handedly save Scots Gaelic, while also producing one of Islay's most elegant malts, of which the Stiuireadair is an excellent example. The purported age is around 8-10 years and features a prominently sherried character which pairs very well with the subtle brackish quality of this oceany malt. While there's no peat here, it's hard to separate the distillery from its coastal home and that comes through even with the lovely sherry character. Expect great balance without compromising complexity, plenty of dried fruit, earthy malt and refreshing sea spray. A very good value and a welcome addition to the standard range for this wonderful distillery. Like all recent Bunnahs it's bottled without chill filtration or coloring of any kind. 
                        |The item you have chosen is in stock, and has inventory in our warehouse and one or more stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
1428686,10th Street Peated American Single Malt Whisky (750ml),"It's not often we get excited about young whisky here at K&L, but we regularly get excited about delicious whisky. The folks at 10th Street Distillery in San Jose, CA have killed it with their new peated single malt. They import Scottish peated malt, mash it with Sierra water and ferment in San Jose's unique microclimate. After distillation in copper Alembic stills, it's aged in used bourbon barrels and bottled at 46% ABV without chill-filtration. The peat and malt both come through loud and clear in a very well balanced whisky. Bravo to a new distillery.
                        |The item you have chosen is in stock, and has inventory in at least one of our retail stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
1495411,"High Coast ""Dalvve Signature"" Single Malt Swedish Whisky (750ml)","|The item you have chosen is in stock, and has inventory in at least one of our retail stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
1011045,"Compass Box ""The Peat Monster"" Blended Malt Scotch Whisky (750ml) (Previously $58)","A new year-round bottling, this is a blended Scotch that showcases several Islay distilleries, with an eye toward “depth and elegance.” Look for a pale gold hue and a floral, grassy, salt-breezy aroma that reflects a delicate hint of peat smoke. The palate is more robust; think shovelfuls of peat, though it pulls back just short of the overwhelm point, allowing hints of vanilla sweetness and grassy freshness to peek through. (KN)
        
(12/2019)    |
        
        
This new recipe Monster brings aromas of waxed lemon and firm peat smoke layered with charcoal, iodine, Band-Aids, custard creams, and blowtorched peaks of lemon meringue pie. Vanilla, fudge, and white chocolate on the palate quickly succumb to a dustbowl of aromatic peat smoke bristling with spices. Lemon bonbons and honeydew leave hints of cocoa to finish. This type of monster you do want to find under your bed.  (JM, Fall 2020)
        |
                            For those who love big, rich, smoky-peaty whiskies, this is for you. Peat Monster combines smoky and peaty single malts from the island of Islay and the Isle of Mull with rich, medium-peated Highland whisky. The result is a balanced, highly drinkable, peaty blended malt Scotch whisky.

                        |The item you have chosen is in stock, and has inventory in our warehouse and one or more stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
1495412,"High Coast ""Dalvve Spanish Oak"" Single Malt Swedish Whisky (750ml)","|The item you have chosen is in stock, and has inventory in at least one of our retail stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
1476107,"Classic Malts ""Strong Collection"" (Lagavulin 16 Year Old, Talisker 10 Year Old & Cragganmore 12 Year Old) Single Malt Gift Pack 3-Pack x 200ml (Previously $80)","The classic malts gift packs are always such a fun way to try some of Scotland's most renowned distilleries, but we usually don't stock them due to the premium the small sizes usually command on price terms. But we've been lucky enough to secure a huge quantity of these packs at 50% off their standard retail price, which coupled with the massive price increases on these same malts in the standard size, has made these gift packs one of the absolute best deals we've seen out of Scotland in years. Here you get 3 of Diageo's flagship ""strong"" malts on offer. The deep smoldering intensity of Lagavulin 16, the briny ocean smoke of Talisker and the rich malty character of Cragganmore, available for a limited time at significantly lower cost by volume than the standard size bottles. There is absolutely no better way to buy any of the Classic Malts than in this excellent gift pack.
                        |The item you have chosen is in stock, and has inventory in our warehouse and one or more stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
